group_id,group_label,distributor_id,distributor_label,ano,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,escopo_servico
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2025,1420,1,0.0,39714,0.0007042253521126761,2.518003726645515,0.0,sem_cod_69_93
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2023,394,0,0.0,16531,0.0,0.0,0.0,sem_cod_69_93
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2024,260,12,1240.42,16848,0.046153846153846156,71.22507122507123,0.07362416904083571,sem_cod_69_93
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2025,263,6,332.31,17261,0.022813688212927757,34.76044261630265,0.019252071143039222,sem_cod_69_93
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2023,6826,18,5812.81,222624,0.002636976267213595,8.085381630012938,0.026110437329308612,sem_cod_69_93
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2024,8007,18,550.24,224524,0.0022480329711502436,8.016960324954125,0.002450695694001532,sem_cod_69_93
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2025,9500,5,1274.67,226782,0.0005263157894736842,2.2047605189124355,0.005620684181284229,sem_cod_69_93
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2023,13304,35,0.0,316205,0.002630787733012628,11.068768678547144,0.0,sem_cod_69_93
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2024,10828,108,9420.78,293925,0.009974141115626155,36.7440673641235,0.03205164582801735,sem_cod_69_93
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2025,17343,43,2441.8199999999997,243207,0.0024793864959926195,17.680412159189498,0.010040089306640021,sem_cod_69_93
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2023,48441,102,0.0,881781,0.002105654301108565,11.56749805223746,0.0,sem_cod_69_93
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2024,30402,67,10150.78,899215,0.0022038023814222748,7.450943322787098,0.011288490516728481,sem_cod_69_93
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2025,41373,164,155224.88,921316,0.003963937833852996,17.80062432433606,0.1684816935774479,sem_cod_69_93
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2023,3436,7,0.0,103554,0.002037252619324796,6.759758193792611,0.0,sem_cod_69_93
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2024,2259,25,1971.72,108538,0.011066843736166445,23.03340765446203,0.01816617221618235,sem_cod_69_93
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2025,2550,20,1347.21,108405,0.00784313725490196,18.44933351782667,0.012427563304275633,sem_cod_69_93
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,2023,1672,17,0.0,55976,0.010167464114832535,30.370158639416893,0.0,sem_cod_69_93
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,2024,1604,26,2197.77,57574,0.016209476309226933,45.159273283079166,0.038172960016674196,sem_cod_69_93
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,2025,1895,26,2420.34,59305,0.013720316622691292,43.84116010454431,0.040811735941320294,sem_cod_69_93
cervam,Grupo Cervam,cervam,Cervam — COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,2023,1827,15,0.0,55940,0.008210180623973728,26.814444047193422,0.0,sem_cod_69_93
cervam,Grupo Cervam,cervam,Cervam — COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,2024,1875,14,250.14,58172,0.007466666666666667,24.066561232207935,0.004300006876160352,sem_cod_69_93
cervam,Grupo Cervam,cervam,Cervam — COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,2025,2321,9,0.0,58385,0.003877638948728996,15.414918215295025,0.0,sem_cod_69_93
cetril,Grupo Cetril,cetril,Cetril — COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,2023,17179,85,0.0,385358,0.0049479015076546945,22.057411549779687,0.0,sem_cod_69_93
cetril,Grupo Cetril,cetril,Cetril — COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,2024,19336,36,2768.16,396900,0.0018618121638394704,9.070294784580499,0.006974452003023431,sem_cod_69_93
cetril,Grupo Cetril,cetril,Cetril — COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,2025,23210,21,1679.65,409368,0.0009047824213700991,5.129858709034414,0.0041030319907760255,sem_cod_69_93
chesp,Grupo Chesp,chesp,Chesp — COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,2023,6116,14,0.0,482498,0.002289077828646174,2.9015664313634457,0.0,sem_cod_69_93
chesp,Grupo Chesp,chesp,Chesp — COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,2024,7895,69,0.0,487441,0.008739708676377455,14.155559339489292,0.0,sem_cod_69_93
chesp,Grupo Chesp,chesp,Chesp — COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,2025,17065,307,309.82,467262,0.017990038089657195,65.70189743655594,0.0006630541323711322,sem_cod_69_93
cocel,Grupo Cocel,cocel,Cocel — COMPANHIA CAMPOLARGUENSE DE ENERGIA,2023,45094,149,16286.77,708079,0.0033042089856743693,21.042849738517877,0.02300134589502019,sem_cod_69_93
cocel,Grupo Cocel,cocel,Cocel — COMPANHIA CAMPOLARGUENSE DE ENERGIA,2024,72905,116,26393.0,709049,0.0015911117207324601,16.35994127345219,0.037223097416398586,sem_cod_69_93
cocel,Grupo Cocel,cocel,Cocel — COMPANHIA CAMPOLARGUENSE DE ENERGIA,2025,50053,71,16452.68,599462,0.0014184963938225481,11.843953411559031,0.027445743016237895,sem_cod_69_93
codesam,Grupo Codesam,codesam,Codesam — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE SANTA MARIA,2023,11,0,0.0,4485,0.0,0.0,0.0,sem_cod_69_93
coopera,Grupo Coopera,coopera,Coopera — COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,2023,12084,68,7941.54,325956,0.005627275736511089,20.86171139663022,0.02436384051835217,sem_cod_69_93
coopera,Grupo Coopera,coopera,Coopera — COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,2024,11698,190,37422.67999999999,334303,0.01624209266541289,56.834667950930736,0.11194239955968087,sem_cod_69_93
coopera,Grupo Coopera,coopera,Coopera — COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,2025,17280,40,2293.98,342767,0.0023148148148148147,11.669734834450225,0.006692534578883032,sem_cod_69_93
cooperalianca,Grupo Cooperalianca,cooperalianca,Cooperaliança — COOPERATIVA ALIANÇA,2023,17802,36,433.2,526674,0.0020222446916076846,6.835347862244956,0.0008225201927568097,sem_cod_69_93
cooperalianca,Grupo Cooperalianca,cooperalianca,Cooperaliança — COOPERATIVA ALIANÇA,2024,18468,34,9628.67,540415,0.0018410223088585662,6.29146119186181,0.017817177539483545,sem_cod_69_93
cooperalianca,Grupo Cooperalianca,cooperalianca,Cooperaliança — COOPERATIVA ALIANÇA,2025,29148,37,5997.71,505321,0.0012693838342253327,7.322078441228447,0.011869108942632505,sem_cod_69_93
coopercocal,Grupo Coopercocal,coopercocal,Coopercocal — COOPERATIVA ENERGÉTICA COCAL,2023,9017,3,0.0,140897,0.0003327048907618942,2.1292149584448214,0.0,sem_cod_69_93
coopercocal,Grupo Coopercocal,coopercocal,Coopercocal — COOPERATIVA ENERGÉTICA COCAL,2024,4837,0,0.0,143859,0.0,0.0,0.0,sem_cod_69_93
coopercocal,Grupo Coopercocal,coopercocal,Coopercocal — COOPERATIVA ENERGÉTICA COCAL,2025,5522,3,1234.07,146233,0.0005432814197754436,2.051520518624387,0.008439066421395991,sem_cod_69_93
cooperluz,Grupo Cooperluz,cooperluz,Cooperluz — COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,2023,4260,3,0.0,204106,0.0007042253521126761,1.4698245029543473,0.0,sem_cod_69_93
cooperluz,Grupo Cooperluz,cooperluz,Cooperluz — COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,2024,3544,6,371.49,207509,0.001693002257336343,2.8914408531678144,0.0017902356042388524,sem_cod_69_93
cooperluz,Grupo Cooperluz,cooperluz,Cooperluz — COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,2025,4741,5,809.98,210890,0.001054629824931449,2.3709042628858645,0.0038407700697045853,sem_cod_69_93
coopermila,Grupo Coopermila,coopermila,Coopermila — COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,2023,308,2,429.64,16421,0.006493506493506494,12.17952621643018,0.026164058218135312,sem_cod_69_93
coopermila,Grupo Coopermila,coopermila,Coopermila — COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,2024,289,4,198.79,17061,0.01384083044982699,23.445284567141435,0.011651720297755113,sem_cod_69_93
coopermila,Grupo Coopermila,coopermila,Coopermila — COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,2025,377,7,2605.25,17856,0.01856763925729443,39.202508960573475,0.14590333781362008,sem_cod_69_93
coopernorte,Grupo Coopernorte,coopernorte,Coopernorte — COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,2023,5575,53,3302.48,83715,0.009506726457399103,63.310040016723406,0.03944908319894881,sem_cod_69_93
coopernorte,Grupo Coopernorte,coopernorte,Coopernorte — COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,2024,3633,43,15396.51,85512,0.011835948252133223,50.285340069230045,0.18005087005332585,sem_cod_69_93
coopernorte,Grupo Coopernorte,coopernorte,Coopernorte — COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,2025,5006,31,3881.06,87242,0.006192568917299241,35.533344031544445,0.0444861419958277,sem_cod_69_93
coopersul,Grupo Coopersul,coopersul,Coopersul — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,2023,5749,141,57633.490000000005,68650,0.024526004522525655,205.38965768390386,0.839526438455936,sem_cod_69_93
coopersul,Grupo Coopersul,coopersul,Coopersul — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,2024,2395,62,7714.950000000001,71921,0.025887265135699375,86.20569791854952,0.1072697821220506,sem_cod_69_93
coopersul,Grupo Coopersul,coopersul,Coopersul — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,2025,1190,169,369.73,26752,0.14201680672268907,631.7284688995215,0.013820648923444976,sem_cod_69_93
cooperzem,Grupo Cooperzem,cooperzem,Cooperzem — COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2023,3659,0,0.0,104735,0.0,0.0,0.0,sem_cod_69_93
cooperzem,Grupo Cooperzem,cooperzem,Cooperzem — COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2024,3553,1,0.0,109034,0.00028145229383619476,0.9171451106994148,0.0,sem_cod_69_93
cooperzem,Grupo Cooperzem,cooperzem,Cooperzem — COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2025,4770,1,0.0,88065,0.00020964360587002095,1.135524896383353,0.0,sem_cod_69_93
coorsel,Grupo Coorsel,coorsel,Coorsel — COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,2023,2320,9,0.0,112027,0.003879310344827586,8.033777571478304,0.0,sem_cod_69_93
coorsel,Grupo Coorsel,coorsel,Coorsel — COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,2024,1742,18,596.24,113841,0.010332950631458095,15.811526602893508,0.005237480345394015,sem_cod_69_93
coorsel,Grupo Coorsel,coorsel,Coorsel — COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,2025,1773,5,469.19,116310,0.0028200789622109417,4.2988565041698905,0.004033960966382942,sem_cod_69_93
copel_dis,Grupo Copel DIS,copel_dis,Copel-Dis — COPEL DISTRIBUIÇÃO S.A.,2023,1861913,9979,1462014.9934,62052315,0.005359541503818922,16.081591798791067,0.023561006441097324,sem_cod_69_93
copel_dis,Grupo Copel DIS,copel_dis,Copel-Dis — COPEL DISTRIBUIÇÃO S.A.,2024,2108303,7515,2653253.8065,63185670,0.0035644781608715637,11.893519527449817,0.041991385174834736,sem_cod_69_93
copel_dis,Grupo Copel DIS,copel_dis,Copel-Dis — COPEL DISTRIBUIÇÃO S.A.,2025,2179225,9793,2267489.3293,64318959,0.004493799401163258,15.225681746497171,0.035253825070458614,sem_cod_69_93
coprel,Grupo Coprel,coprel,Coprel — COPREL COOPERATIVA DE ENERGIA,2023,19255,123,50905.75,594377,0.006387951181511296,20.693936676553772,0.08564555829044529,sem_cod_69_93
coprel,Grupo Coprel,coprel,Coprel — COPREL COOPERATIVA DE ENERGIA,2024,17165,171,25747.6,708332,0.009962132245849112,24.14122191288831,0.036349621363993154,sem_cod_69_93
coprel,Grupo Coprel,coprel,Coprel — COPREL COOPERATIVA DE ENERGIA,2025,13852,1170,27364.58,658139,0.08446433727981519,177.77399607073886,0.041578724251259996,sem_cod_69_93
cpfl,Grupo CPFL,cpfl_paulista,CPFL Paulista — COMPANHIA PAULISTA DE FORÇA E LUZ,2023,3328209,12046,4880160.5992,58938754,0.0036193640483515306,20.438165353817965,0.08280053900019671,sem_cod_69_93
cpfl,Grupo CPFL,cpfl_paulista,CPFL Paulista — COMPANHIA PAULISTA DE FORÇA E LUZ,2024,3637004,11109,5051511.8375,60020090,0.0030544371136242907,18.508802635917405,0.08416368315175803,sem_cod_69_93
cpfl,Grupo CPFL,cpfl_paulista,CPFL Paulista — COMPANHIA PAULISTA DE FORÇA E LUZ,2025,7581556,20407,7569394.462400001,61226839,0.002691663822043918,33.330154444197255,0.12362869921146837,sem_cod_69_93
cpfl,Grupo CPFL,cpfl_piratininga,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,2023,1299460,5567,1828435.3625999999,23086076,0.004284087236236591,24.114102370623748,0.07920078590229018,sem_cod_69_93
cpfl,Grupo CPFL,cpfl_piratininga,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,2024,1384539,3242,1531888.343,23534373,0.0023415736212558835,13.775595381274869,0.065091529865699,sem_cod_69_93
cpfl,Grupo CPFL,cpfl_piratininga,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,2025,2017905,4766,1676451.0804,23980216,0.002361855488737081,19.87471672482016,0.06990975729326208,sem_cod_69_93
cpfl,Grupo CPFL,cpfl_santa_cruz,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,2023,288405,1008,266450.6679,6005115,0.003495085036667187,16.78569019910526,0.04437061869756033,sem_cod_69_93
cpfl,Grupo CPFL,cpfl_santa_cruz,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,2024,299189,1060,453183.6212,6110374,0.003542911002744085,17.34754697502968,0.07416626563284015,sem_cod_69_93
cpfl,Grupo CPFL,cpfl_santa_cruz,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,2025,625746,1314,744668.0406,6241264,0.002099893567038383,21.05342763901671,0.11931365835510242,sem_cod_69_93
creluz_d,Grupo Creluz D,creluz_d,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,2023,6281,19,668.0500000000001,303195,0.0030249960197420793,6.266594106103332,0.0022033674697801747,sem_cod_69_93
creluz_d,Grupo Creluz D,creluz_d,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,2024,5683,26,16239.5,305895,0.004575048389934893,8.499648572222494,0.05308847807254123,sem_cod_69_93
creluz_d,Grupo Creluz D,creluz_d,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,2025,7898,17,4622.89,309903,0.0021524436566219295,5.485587425742894,0.014917216032113274,sem_cod_69_93
creral,Grupo Creral,creral,Creral — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,2023,1953,47,858.63,95732,0.024065540194572452,49.095391300714496,0.008969101240964358,sem_cod_69_93
creral,Grupo Creral,creral,Creral — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,2024,1469,22,2085.4900000000002,96425,0.014976174268209666,22.815659839253307,0.021628104744620173,sem_cod_69_93
creral,Grupo Creral,creral,Creral — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,2025,2550,104,9024.57,97540,0.0407843137254902,106.62292392864465,0.09252173467295469,sem_cod_69_93
dcelt,Grupo Dcelt,dcelt,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,2023,19165,1480,15000.630000000001,491513,0.07722410644403861,301.1110591174598,0.030519294504926627,sem_cod_69_93
dcelt,Grupo Dcelt,dcelt,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,2024,17385,1044,39908.97,502939,0.06005176876617774,207.57984566716837,0.0793515118135599,sem_cod_69_93
dcelt,Grupo Dcelt,dcelt,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,2025,15428,1477,41850.42,466533,0.09573502722323049,316.5906806163766,0.08970516555098995,sem_cod_69_93
demei,Grupo Demei,demei,Demei — DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,2023,17986,222,3144.78,433548,0.012342933392638719,51.205402861966846,0.007253591297849374,sem_cod_69_93
demei,Grupo Demei,demei,Demei — DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,2024,14522,109,14273.43,437353,0.007505853188266079,24.922659727954304,0.0326359485358509,sem_cod_69_93
demei,Grupo Demei,demei,Demei — DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,2025,17514,57,6909.65,448596,0.0032545392257622473,12.706310354974187,0.015402834621797786,sem_cod_69_93
dmed,Grupo DMED,dmed,Dmed — DME DISTRIBUIÇÃO S.A.,2023,50370,557,74211.81,1044566,0.011058169545364304,53.32358127681736,0.07104559214065938,sem_cod_69_93
dmed,Grupo DMED,dmed,Dmed — DME DISTRIBUIÇÃO S.A.,2024,46087,276,91379.95,1080133,0.005988673595590947,25.552408823728186,0.08460064640187828,sem_cod_69_93
dmed,Grupo DMED,dmed,Dmed — DME DISTRIBUIÇÃO S.A.,2025,50705,4218,136297.47,999893,0.08318706241987969,421.84513742970495,0.13631205538992672,sem_cod_69_93
edp,Grupo EDP,edp_es,EDP ES — EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,2023,207000,3926,1746817.8,21371211,0.01896618357487923,18.370507876226576,0.08173695912693014,sem_cod_69_93
edp,Grupo EDP,edp_es,EDP ES — EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,2024,2005794,15291,7991322.49,21759639,0.0076234149668410614,70.27230552859815,0.3672543689718382,sem_cod_69_93
edp,Grupo EDP,edp_es,EDP ES — EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,2025,2405987,8509,6733385.86,22175247,0.0035365943373758878,38.371613177521766,0.3036442326888174,sem_cod_69_93
edp,Grupo EDP,edp_sp,EDP SP — EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2023,281718,3826,1587118.22,26827758,0.013580956843368191,14.261348264733863,0.059159554816321215,sem_cod_69_93
edp,Grupo EDP,edp_sp,EDP SP — EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2024,2754589,12871,7018185.93,27333359,0.004672566397382695,47.08898017254301,0.25676265877164967,sem_cod_69_93
edp,Grupo EDP,edp_sp,EDP SP — EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2025,3176352,15263,7323892.8566,27717944,0.004805197912573922,55.06541177801643,0.26422929697094416,sem_cod_69_93
eflul,Grupo Eflul,eflul,Eflul — EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,2023,1682,35,86.49000000000001,90086,0.020808561236623068,38.8517638700797,0.000960082587749484,sem_cod_69_93
eflul,Grupo Eflul,eflul,Eflul — EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,2024,3586,106,17.55,91532,0.029559397657557166,115.80649390377135,0.00019173622339728184,sem_cod_69_93
eflul,Grupo Eflul,eflul,Eflul — EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,2025,5304,91,41.46,92553,0.01715686274509804,98.3220425053753,0.0004479595475025121,sem_cod_69_93
eletrocar,Grupo Eletrocar,eletrocar,Eletrocar — CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,2023,25017,444,0.0,478112,0.01774793140664348,92.86527006224483,0.0,sem_cod_69_93
eletrocar,Grupo Eletrocar,eletrocar,Eletrocar — CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,2024,15714,330,0.0,495803,0.021000381825124093,66.55869367470547,0.0,sem_cod_69_93
eletrocar,Grupo Eletrocar,eletrocar,Eletrocar — CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,2025,20262,261,25646.739999999998,485011,0.012881255552265325,53.81321248384057,0.05287867697846028,sem_cod_69_93
enel,Grupo ENEL,enel_ce,Enel CE — COMPANHIA ENERGÉTICA DO CEARÁ,2023,1292523,33521,9778555.31,49848210,0.02593454816664771,67.24614584957013,0.1961666288518685,sem_cod_69_93
enel,Grupo ENEL,enel_ce,Enel CE — COMPANHIA ENERGÉTICA DO CEARÁ,2024,1688033,20887,28293517.22,50609559,0.012373573265451564,41.270859522802795,0.5590548066225987,sem_cod_69_93
enel,Grupo ENEL,enel_ce,Enel CE — COMPANHIA ENERGÉTICA DO CEARÁ,2025,1873074,27863,20044878.964080002,51563889,0.014875546828368768,54.035877705035006,0.388738695874549,sem_cod_69_93
enel,Grupo ENEL,enel_go,Enel GO — EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,2023,1500162,18590,20898489.43476762,40952832,0.012391994997873563,45.39368608256445,0.5103063308239005,sem_cod_69_93
