group_id,group_label,distributor_id,distributor_label,ano,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,escopo_servico
enel,Grupo ENEL,enel_go,Enel GO — EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,2024,1512980,15574,9431776.52,41755475,0.010293592777168237,37.298102823641685,0.22588119330459058,sem_cod_69_93
enel,Grupo ENEL,enel_go,Enel GO — EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,2025,1652674,20077,7994294.3,42519162,0.012148191355342917,47.21871047223367,0.18801627134608156,sem_cod_69_93
enel,Grupo ENEL,enel_rj,Enel RJ — AMPLA ENERGIA E SERVIÇOS S.A.,2023,1351571,18180,4838734.66,36882915,0.013451013672237715,49.291114869852336,0.13119176344928268,sem_cod_69_93
enel,Grupo ENEL,enel_rj,Enel RJ — AMPLA ENERGIA E SERVIÇOS S.A.,2024,1270400,7548,6720714.72,37088539,0.005941435768261965,20.35130043812187,0.18120731905886073,sem_cod_69_93
enel,Grupo ENEL,enel_rj,Enel RJ — AMPLA ENERGIA E SERVIÇOS S.A.,2025,1148737,8854,9368333.7757,37380032,0.007707595385192607,23.686443072065856,0.25062401700726206,sem_cod_69_93
enel,Grupo ENEL,enel_sp,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,2023,2147428,23161,11340248.57,99534079,0.010785460560260926,23.269417100850454,0.11393332498711321,sem_cod_69_93
enel,Grupo ENEL,enel_sp,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,2024,2461175,12406,15894041.78,101542485,0.005040681788170284,12.217546182762812,0.15652602730768309,sem_cod_69_93
enel,Grupo ENEL,enel_sp,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,2025,2613469,26554,7864561.0198,103295686,0.010160441926037768,25.706785082970452,0.07613639372896948,sem_cod_69_93
energisa,Grupo Energisa,energisa_ac,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,2023,267872,4454,1619321.04,3469442,0.016627344403297096,128.37799277232477,0.46673817864659506,sem_cod_69_93
energisa,Grupo Energisa,energisa_ac,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,2024,287072,4255,934101.6000000001,3266897,0.014822065544532382,130.24591837453093,0.2859293084538631,sem_cod_69_93
energisa,Grupo Energisa,energisa_ac,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,2025,333995,6106,1379102.72,4611069,0.01828171080405395,132.42048644251474,0.2990852489954065,sem_cod_69_93
energisa,Grupo Energisa,energisa_ms,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,2023,1351568,5781,2902443.42,13329996,0.004277254270595338,43.36835509928135,0.21773775626039196,sem_cod_69_93
energisa,Grupo Energisa,energisa_ms,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,2024,1545948,3867,2071716.33,13573392,0.00250137779537216,28.48956252055492,0.15263070056475198,sem_cod_69_93
energisa,Grupo Energisa,energisa_ms,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,2025,1763572,12170,3422349.0700000003,18158055,0.006900767306353242,67.02259685852917,0.18847553165798872,sem_cod_69_93
energisa,Grupo Energisa,energisa_mt,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2023,1563618,20555,8057600.1,19254943,0.013145793921533264,106.75180913285489,0.41846917438291037,sem_cod_69_93
energisa,Grupo Energisa,energisa_mt,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2024,2286863,15084,8097572.35,19713721,0.006595935130351053,76.51523525163007,0.41075818968930317,sem_cod_69_93
energisa,Grupo Energisa,energisa_mt,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2025,2558239,12869,5495082.27,22983443,0.005030413499286033,55.99248119613758,0.2390887331371544,sem_cod_69_93
energisa,Grupo Energisa,energisa_minas_rio,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2023,399684,2189,420907.77,7153002,0.005476826693087539,30.602535830410783,0.05884351353459708,sem_cod_69_93
energisa,Grupo Energisa,energisa_minas_rio,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2024,518369,1210,314516.46852754,7229182,0.0023342445246532875,16.73771666005919,0.043506508554846175,sem_cod_69_93
energisa,Grupo Energisa,energisa_minas_rio,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2025,551106,5524,1139346.61,7716702,0.010023480056468265,71.58498539920294,0.14764683280499882,sem_cod_69_93
energisa,Grupo Energisa,energisa_pb,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,2023,1078044,15575,2017316.34,21501801,0.01444746225571498,72.43579270406232,0.0938208078476775,sem_cod_69_93
energisa,Grupo Energisa,energisa_pb,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,2024,1260359,20445,3447344.14,22020146,0.016221568616560836,92.84679583868335,0.15655410005001785,sem_cod_69_93
energisa,Grupo Energisa,energisa_pb,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,2025,1336514,14861,3212409.5300000003,23958783,0.011119225088551262,62.027357566534164,0.1340806638634358,sem_cod_69_93
energisa,Grupo Energisa,energisa_ro,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,2023,720581,7272,1630694.75,8280268,0.010091856432517648,87.823244368419,0.1969374360829867,sem_cod_69_93
energisa,Grupo Energisa,energisa_ro,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,2024,961911,13418,7029149.63,8429036,0.013949315477211508,159.1878359518218,0.8339209406627281,sem_cod_69_93
energisa,Grupo Energisa,energisa_ro,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,2025,1070171,7498,4910632.22,12758792,0.007006356928004964,58.767319037727084,0.3848822223922139,sem_cod_69_93
energisa,Grupo Energisa,energisa_se,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2023,480218,5431,997580.75,10247065,0.01130944695950589,53.00054210644707,0.09735282737056904,sem_cod_69_93
energisa,Grupo Energisa,energisa_se,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2024,602672,3616,559663.73,10498924,0.005999946903124751,34.44162468458673,0.053306770293793916,sem_cod_69_93
energisa,Grupo Energisa,energisa_se,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2025,597799,2107,577520.34,11333060,0.0035245960598796586,18.59162485683478,0.05095890606773457,sem_cod_69_93
energisa,Grupo Energisa,energisa_sul_sudeste,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,2023,626721,4835,947675.44,10304019,0.007714756646099301,46.92343832052329,0.09197143755266755,sem_cod_69_93
energisa,Grupo Energisa,energisa_sul_sudeste,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,2024,725868,2296,1098048.6700000002,10471090,0.0031631095460882695,21.92703911436154,0.10486479153555171,sem_cod_69_93
energisa,Grupo Energisa,energisa_sul_sudeste,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,2025,776460,3496,1028000.309686,12699916,0.004502485639955697,27.52774112836652,0.08094544166166139,sem_cod_69_93
energisa,Grupo Energisa,energisa_to,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,2023,669533,3298,886854.78,7850135,0.0049258214307584544,42.01201635385888,0.11297318835918109,sem_cod_69_93
energisa,Grupo Energisa,energisa_to,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,2024,744633,3800,939567.39,8029308,0.005103185058948502,47.32661893154429,0.11701723112377804,sem_cod_69_93
energisa,Grupo Energisa,energisa_to,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,2025,835754,4753,1020132.87,10284309,0.005687080169523568,46.21603648820742,0.09919313684565487,sem_cod_69_93
equatorial,Grupo Equatorial,cea_equatorial,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,2023,184545,2159,612199.97,2784621,0.011699043593703433,77.53299282020785,0.219850374611123,sem_cod_69_93
equatorial,Grupo Equatorial,cea_equatorial,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,2024,196703,2224,255184.14,2771699,0.011306385769408702,80.23959311599131,0.09206776782038743,sem_cod_69_93
equatorial,Grupo Equatorial,cea_equatorial,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,2025,154989,2057,1700435.33,3226577,0.013271909619392343,63.751771614314485,0.5270090656444896,sem_cod_69_93
equatorial,Grupo Equatorial,ceee_equatorial,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2023,1573175,6950,4087373.61,22828944,0.004417817471037869,30.44380852657924,0.1790434813804791,sem_cod_69_93
equatorial,Grupo Equatorial,ceee_equatorial,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2024,1345929,15556,4958103.84,23384957,0.011557816199814403,66.52139663972869,0.21202108004731418,sem_cod_69_93
equatorial,Grupo Equatorial,ceee_equatorial,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2025,1435241,6917,5279667.0600000005,23839367,0.0048193996687664305,29.01503215248962,0.22146842489567783,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_al,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,2023,442908,8234,3830627.21,16084369,0.01859076828596458,51.192558439811975,0.23815837662018324,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_al,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,2024,505495,4502,2289270.1,16539542,0.008906121722272228,27.219617084922906,0.13841194030644863,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_al,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,2025,522566,3053,1691217.9100000001,16935181,0.005842324223160328,18.027560496696196,0.09986417682810714,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_ma,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2023,752864,7216,6945541.57,32837745,0.009584732435074595,21.974712331799882,0.21151091739094752,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_ma,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2024,836514,7664,6001919.4399999995,33547981,0.009161831122969848,22.844891917638797,0.1789055335401555,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_ma,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2025,886564,7627,5458216.7700000005,34240102,0.008602875821711688,22.275050465679104,0.1594100616289052,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_pa,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2023,1442299,7739,9053869.23,35794814,0.005365739004187065,21.620450381443526,0.25293801582542097,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_pa,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2024,1517900,6976,6646160.75,36709738,0.004595823176757362,19.003132084462166,0.18104625944211314,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_pa,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2025,1539190,2969,5935923.7700000005,34417693,0.0019289366484969367,8.626377136898745,0.17246721824150155,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_pi,Equatorial PI — EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2023,401818,11598,8900482.6,17821217,0.02886381396552668,65.07973052569866,0.49943180648100516,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_pi,Equatorial PI — EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2024,476601,11259,5451514.04,18268633,0.023623534151208242,61.63022706734544,0.29840842716584215,sem_cod_69_93
equatorial,Grupo Equatorial,equatorial_pi,Equatorial PI — EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2025,542737,6331,2786099.25,18729996,0.01166495005868404,33.80139536602143,0.148750659103184,sem_cod_69_93
forcel,Grupo Forcel,forcel,Forcel — FORÇA E LUZ CORONEL VIVIDA LTDA,2023,5720,177,0.0,103282,0.030944055944055943,171.37545748533142,0.0,sem_cod_69_93
forcel,Grupo Forcel,forcel,Forcel — FORÇA E LUZ CORONEL VIVIDA LTDA,2024,3880,50,1893.24,105209,0.01288659793814433,47.52445133020939,0.017995038447281127,sem_cod_69_93
forcel,Grupo Forcel,forcel,Forcel — FORÇA E LUZ CORONEL VIVIDA LTDA,2025,3968,64,686.35,107406,0.016129032258064516,59.58698769156285,0.006390238906578776,sem_cod_69_93
hidropan,Grupo Hidropan,hidropan,Hidropan — HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,2023,7837,22,229.26,239787,0.0028071966313640423,9.174809309929229,0.0009560985374519886,sem_cod_69_93
hidropan,Grupo Hidropan,hidropan,Hidropan — HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,2024,7125,6,0.0,242931,0.0008421052631578948,2.4698371142423157,0.0,sem_cod_69_93
hidropan,Grupo Hidropan,hidropan,Hidropan — HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,2025,8333,9,1377.08,225096,0.001080043201728069,3.9982940612005544,0.006117745317553399,sem_cod_69_93
joao,Grupo JOAO,joao_cesa,João Cesa — EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,2023,2461,13,72.2,48466,0.005282405526208858,26.822927413031813,0.0014897041224776132,sem_cod_69_93
joao,Grupo JOAO,joao_cesa,João Cesa — EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,2024,2407,8,34.47,48424,0.0033236393851267137,16.520733520568314,0.0007118371055674871,sem_cod_69_93
joao,Grupo JOAO,joao_cesa,João Cesa — EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,2025,2159,6,77.21000000000001,48772,0.002779064381658175,12.302140572459608,0.0015830804559993441,sem_cod_69_93
light,Grupo Light,light,Light — LIGHT SERVIÇOS DE ELETRICIDADE S.A.,2023,7585247,6208,2863759.5,55464060,0.0008184308302682826,11.192833701679971,0.051632705936060216,sem_cod_69_93
light,Grupo Light,light,Light — LIGHT SERVIÇOS DE ELETRICIDADE S.A.,2024,6352587,1693,8389915.07787,55422100,0.0002665055984278531,3.054738091844228,0.151382121534009,sem_cod_69_93
light,Grupo Light,light,Light — LIGHT SERVIÇOS DE ELETRICIDADE S.A.,2025,5941518,2291,4542426.8810020005,56108510,0.00038559169559025154,4.083159577753891,0.08095789535316479,sem_cod_69_93
mux,Grupo MUX,mux_energia,"Mux Energia — MUXFELDT, MARIN & CIA LTDA",2023,5289,6,0.0,152739,0.0011344299489506524,3.9282697935694224,0.0,sem_cod_69_93
mux,Grupo MUX,mux_energia,"Mux Energia — MUXFELDT, MARIN & CIA LTDA",2024,4559,3,523.98,155282,0.0006580390436499232,1.9319689339395423,0.0033743769400188047,sem_cod_69_93
mux,Grupo MUX,mux_energia,"Mux Energia — MUXFELDT, MARIN & CIA LTDA",2025,4731,4,1030.6100000000001,157789,0.0008454872120059184,2.5350309590655877,0.0065315706418064634,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília — NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2023,326610,3034,2777969.71,14121840,0.009289366522764153,21.4844524509554,0.19671443027254237,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília — NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2024,350908,4084,6817583.02,14230530,0.011638378150398395,28.69886082949827,0.4790814551531109,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília — NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2025,492134,3035,4272767.3,14552444,0.006167019551585544,20.85560336119486,0.2936116641300939,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_coelba,Neoenergia Coelba — COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,2023,1923938,35045,19076328.16,79410938,0.018215243942372363,44.131200162879324,0.24022292949114893,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_coelba,Neoenergia Coelba — COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,2024,1954155,28702,41095381.8,81153562,0.014687678305968564,35.367517201524684,0.5063903639867342,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_coelba,Neoenergia Coelba — COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,2025,2083406,23680,35872530.09,83475206,0.011366003553796043,28.367704776913037,0.42973874290289266,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_cosern,Neoenergia Cosern — COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,2023,385624,6830,1865132.675445803,18915549,0.017711553222828455,36.10786025824574,0.09860314788885076,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_cosern,Neoenergia Cosern — COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,2024,447368,3871,3086162.50221806,19262018,0.00865283167325334,20.09654440152636,0.1602201027025341,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_cosern,Neoenergia Cosern — COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,2025,641164,1833,1180503.13773975,19613957,0.002858862943022378,9.345386043214024,0.060186893330078685,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_elektro,Neoenergia Elektro — ELEKTRO REDES S.A.,2023,973239,2598,1361347.65,35426729,0.002669436798155438,7.333445884885393,0.038427133648155885,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_elektro,Neoenergia Elektro — ELEKTRO REDES S.A.,2024,1212036,1695,350467.92,36086467,0.001398473312673881,4.697051667596055,0.009711893380972983,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_elektro,Neoenergia Elektro — ELEKTRO REDES S.A.,2025,1349642,610,462343.16000000003,36737771,0.0004519717080529503,1.660416468925129,0.012584954051785016,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_pernambuco,Neoenergia Pernambuco — COMPANHIA ENERGÉTICA DE PERNAMBUCO,2023,1165310,20333,10499861.71,48212294,0.01744857591542165,42.17389033593797,0.21778390611324158,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_pernambuco,Neoenergia Pernambuco — COMPANHIA ENERGÉTICA DE PERNAMBUCO,2024,1331921,10914,11363770.79,49203835,0.008194179684831158,22.18119786801171,0.2309529488910773,sem_cod_69_93
neoenergia,Grupo Neoenergia,neoenergia_pernambuco,Neoenergia Pernambuco — COMPANHIA ENERGÉTICA DE PERNAMBUCO,2025,1464831,8895,6894282.01,50212957,0.00607237285393332,17.714551246205236,0.13730085662949504,sem_cod_69_93
nova,Grupo NOVA,nova_palma,Nova Palma — NOVA PALMA ENERGIA LTDA.,2023,9083,36,0.0,206842,0.003963448199933942,17.404589009968962,0.0,sem_cod_69_93
nova,Grupo NOVA,nova_palma,Nova Palma — NOVA PALMA ENERGIA LTDA.,2024,6573,32,4248.08,209135,0.00486840103453522,15.301121285294188,0.020312621034260167,sem_cod_69_93
nova,Grupo NOVA,nova_palma,Nova Palma — NOVA PALMA ENERGIA LTDA.,2025,9638,26,634.41,191472,0.0026976551151691223,13.579008941255118,0.003313330408623715,sem_cod_69_93
rge,Grupo RGE,rge,RGE — RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2023,1837843,2217,1652299.2352,37039089,0.0012063054352303216,5.985568381554957,0.0446096078442966,sem_cod_69_93
rge,Grupo RGE,rge,RGE — RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2024,2926446,7300,3827325.8429,37417713,0.002494493320566995,19.509476701582482,0.10228647172797546,sem_cod_69_93
rge,Grupo RGE,rge,RGE — RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2025,3759784,3561,2613479.6466,37889306,0.0009471288776163737,9.398430258923192,0.06897670932795655,sem_cod_69_93
roraima,Grupo Roraima,roraima_energia,Roraima Energia — RORAIMA ENERGIA S.A.,2023,116080,924,332361.17000000004,2564010,0.007960027567195037,36.037300946564166,0.12962553578184174,sem_cod_69_93
roraima,Grupo Roraima,roraima_energia,Roraima Energia — RORAIMA ENERGIA S.A.,2024,132268,1346,630941.32,2647975,0.010176308706565457,50.83129561268517,0.23827314079626882,sem_cod_69_93
roraima,Grupo Roraima,roraima_energia,Roraima Energia — RORAIMA ENERGIA S.A.,2025,119360,792,367913.61000000004,2719247,0.006635388739946381,29.125710169028412,0.13529981277905245,sem_cod_69_93
santa,Grupo Santa,santa_maria,Santa Maria — EMPRESA LUZ E FORÇA SANTA MARIA S.A.,2023,50670,253,89574.26,1650189,0.00499309255970002,15.331577170857397,0.054281212636855536,sem_cod_69_93
santa,Grupo Santa,santa_maria,Santa Maria — EMPRESA LUZ E FORÇA SANTA MARIA S.A.,2024,54044,384,141437.13999999998,1680559,0.007105321589815705,22.849539944744578,0.08416077031511537,sem_cod_69_93
santa,Grupo Santa,santa_maria,Santa Maria — EMPRESA LUZ E FORÇA SANTA MARIA S.A.,2025,65714,57,7844.3099999999995,1711726,0.0008673950756307636,3.3299722034951853,0.004582690220280582,sem_cod_69_93
sulgipe,Grupo Sulgipe,sulgipe,Sulgipe — COMPANHIA SUL SERGIPANA DE ELETRICIDADE,2023,54059,81,67356.92,1995272,0.0014983628997946687,4.059596887040965,0.033758264537366335,sem_cod_69_93
sulgipe,Grupo Sulgipe,sulgipe,Sulgipe — COMPANHIA SUL SERGIPANA DE ELETRICIDADE,2024,47550,29,5182.74,2054952,0.0006098843322818086,1.4112251770357653,0.002522073508286325,sem_cod_69_93
sulgipe,Grupo Sulgipe,sulgipe,Sulgipe — COMPANHIA SUL SERGIPANA DE ELETRICIDADE,2025,45498,73,18621.35,1920563,0.0016044661303793574,3.800968778425909,0.009695776707142644,sem_cod_69_93
